Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
199297543,山田くんとLv999の恋をする 8 [Yamada-kun to Lv999 no Koi wo Suru 8],Mashiro,"Mashiro, Mashiro",ましろ,"=""4046830018""","=""9784046830012""",4.0,Kadokawa,Paperback,186,2023,2023,2024/05/31,2024/05/30,manga,manga (#98),read,"this is a review of volume 7 and 8 combined:<br/><br/>Volume 7 chapters 63-74 complete!<br/><br/>The sleep deprivation for an annoying neighbor is relatable, but moving this man to paranoia is wild!<br/><br/>This volume was a bit ✨spicy✨. Yamada and Akane's interactions are genuinely clear and straightforward with each other. The communication they have together is goals.  <br/><br/>All in all, my favorite chapter probably had to be 71. It's endearing to see Tsubaki start moving on from Yamada and enjoy Akane's company wholeheartedly without reservations. I'm 100% shipping Tsubaki and her guy friend together. He really loves and cherishes Tsubaki's feelings above all else.<br/><br/>Volume 8 chapters 75-85 complete!<br/><br/>Ah gotta love the character development of the senpais we meet in this volume. I love the communication both Yamada and Akane have with each other. Though Akane does go off the deep end, the patience Yamada has is amazing. I love how attentive Akane is along side how perspective she is to change. Its one of her best qualities. It really is super wholesome how both of them truly love and care for the other. ",,,1,0
122756145,山田くんとLv999の恋をする 6 [Yamada-kun to Lv999 no Koi wo Suru 6],Mashiro,"Mashiro, Mashiro",ましろ,"=""4046819146""","=""9784046819147""",3.0,Kadokawa,Paperback,178,2022,2022,2024/05/30,2023/05/04,manga,manga (#95),read,"Volume 6 chapters 51-62 completed! <br/><br/>This volume was essentially where I had stopped reading back a year ago. A lot of the details are a bit fuzzy but still memorable enough for me to have picked it up without too much issue.<br/><br/>The communication is the volume was really nice to see. There isn’t much gaming aspects on this volume as opposed to the previous ones but it’s still true to the otaku nature and theme of the series. My mindset in regard to the series has shifted a bit since the last I picked it up. But it’s nothing too different, just reading it in a more casual manner rather than a pick up after Wotakoi back last year. ",,,1,0
188480758,"The Night Ends with Fire (The Dragon Spirit, #1)",K.X. Song,"Song, K.X.",,"=""1399725254""","=""9781399725255""",0,Hodderscape,Hardcover,432,2024,2024,,2024/05/30,to-read,to-read (#308),to-read,,,,0,0
59684555,"My Happy Marriage (Light Novel), Vol. 2",Akumi Agitogi,"Agitogi, Akumi",Tsukiho Tsukioka,"=""1975335023""","=""9781975335021""",5.0,Yen On,Paperback,192,2022,2019,2024/03/21,2023/07/18,light-novel-translations,light-novel-translations (#30),read,This was a fantastic follow up to the first volume as Miyo gains herself and her voice in the plot that unfolds. The two main characters' are truly put to the test in their convictions to each other and also to themselves. They battle inner demons but literally and in their souls.. It was wonderful to watch everything from start to finish. I also love the inclusion of family being a major them and all its ugly and lovely forms.<br/>Hazuki's divorced family and situation.<br/>Kiyoka and hazuki's familial sibling ties.<br/>Miyo's blood ties<br/>Miyo gaining a new family <br/><br/>I loved this volume quite a lot.,,,1,0
56130752,"네가 죽기를 바랄때가 있었다 5 [Nega Juggireul Baralddaega Isseossda 5] (Wished You Were Dead [Novel], #5)",Jin Seo,"Seo, Jin","Oneul, 진서, 오늘","=""""","=""9791132583806""",5.0,루시노블,ebook,,2020,2020,2024/03/16,2024/02/19,"manhwa, official-translations, light-novel-translations","manhwa (#116), official-translations (#17), light-novel-translations (#39)",read," --review to come-- official finished the spinoff series 03/26/24!<br/><br/>So I really want to go back and rewrite all the chapter segments for every part of this webtoon, but this might take quite a while. Instead I'll write out my finally thoughts on this book.<br/><br/>The first two volumes were a lot of recap and waiting around for the main leads to start making any sort of progress. The third really started picking up the stakes of the story and what each character put on the line. Deaths needed to take place and trauma needed to occur. The author beautifully showed the depth of scars and the wounds they can inflict both persons. The whole things hurts to even think about as both characters wanted to love the other and because they never regretted that love it hurt them more to see that the other failed to meet expectation. <br/><br/>The two of them loved each other and further loved each other after meeting which is the reason for why they are in pain when they see the other. I wasn't even expecting a happy ending by the end of this series as they were stabbing each other with everything they had. They took away each other's reason to live and yet told the other they couldn't die. It was heart breaking and though it felt like i wanted to rush their healing process I'm eternally grateful to the author that they didn't.<br/><br/>The ending was satisfying. I couldn't see myself truly believing the two reached happiness with each other until the very last moments with everyone in the garden. It was a work of art a true masterpiece. <br/><br/>This will hold a place in my heart.",,,1,0
56130750,"네가 죽기를 바랄때가 있었다 4 [Nega Juggireul Baralddaega Isseossda 4] (Wished You Were Dead [Novel], #4)",Jin Seo,"Seo, Jin","Oneul, 진서, 오늘","=""""","=""9791132583790""",5.0,루시노블,ebook,,2020,2020,2024/02/19,2024/02/18,"manhwa, official-translations, light-novel-translations","manhwa (#115), official-translations (#18), light-novel-translations (#38)",read,"36-42 chapters complete! <br/><br/>The Queen, and the King<br/>This was a very quick volume... the biggest highlights had to be the actual magician being revealed and how he's put a spell on Evonne. The risk she's at is actually going insane resisting his spells and there's a huge plot involving the magician years back... I wonder what is going on..<br/><br/>In addition to this idiot king falling for Evonne's sincerity, he makes a deal to sign her death warrant in the same day. He claims to hold higher ground than the duke but killing innocent people just for revenge... They are one and the same.<br/><br/>43-51<br/>The King does not want to know The Queen<br/><br/>She's so screwed no matter what position she takes..<br/><br/>52-60<br/>The Queen does not know The King<br/>Gosh... Evonne always has the short end of the stick. The concubine setup put her under suspicion.. But the fact that he understands her loneliness and is even trying to empathize is incredible.<br/><br/>60-<br/>The emperor cannot hate the empress",,,1,0
56130740,"네가 죽기를 바랄때가 있었다 3 [Nega Juggireul Baralddaega Isseossda 3] (Wished You Were Dead [Novel], #3)",Jin Seo,"Seo, Jin","Oneul, 진서, 오늘","=""""","=""9791132583783""",4.0,루시노블,ebook,,2020,2020,2024/02/16,2024/02/10,"manhwa, light-novel-translations, official-translations","manhwa (#114), light-novel-translations (#37), official-translations (#19)",read,chapters 19-35 complete!<br/><br/>The King does not know The Queen<br/><br/>It's as the title implies.. He really is heartless. He doesn't know the queen and makes sure to belittle her every chance he gets. He doesn't apologize for placing flowers she's allergic to in her vicinity and same with food she can't ingest either... He refuses to see her but the duke instead. I can't help but wish she never forgives him. He doesn't even treat her like a human anymore let alone just someone he hates by association.<br/><br/>The rage and sadness I feel for Evonne is immense. I can't even be bothered to remember the king's name.,,,1,0
56130729,"네가 죽기를 바랄때가 있었다 2 [Nega Juggireul Baralddaega Isseossda 2] (Wished You Were Dead [Novel], #2)",Jin Seo,"Seo, Jin","Oneul, 진서, 오늘","=""""","=""9791132583769""",4.0,루시노블,ebook,,2020,2020,2024/02/10,2024/02/10,"manhwa, light-novel-translations, official-translations","manhwa (#113), light-novel-translations (#36), official-translations (#20)",read,"I'll consider ""The Queen can Never Despise the King"" as the second volume from chapters 10-19.<br/><br/>I'm reading the webtoon and I have to say the first 9 episodes were trying. I really hoped that it would get better for Evonne's situation. This second volume brought clarity to their past and complicated relationship.<br/><br/>I really like Evonne's character and progression. The decisions she makes are logical and coherent. I can't imagine the pain she's in trying to not only survive but also appease all ends... She doesn't even like the idea of bringing harm to her competition. The King really doesn't deserve her in the least.<br/><br/>Even past him pisses me off from how hypocritical he is. ""take care of yourself"" like you yourself don't have a massive wound yourself. It could just be his adult counterpart annoying me, but he is pissing me off regardless of age. Man's intelligence is not showing.<br/><br/>I was hoping Evonne wouldn't be brainwashed right after he started showing a tiny amount of affection. I'm proud of her for keeping her logical wits. She's clearly the only one with emotional and logical intelligence in this entire webtoon. <br/><br/>I'll rate these 9 chapters a huge improvement from the previous ones. It built my favor towards FL far more and makes me despise the King in her stead (cause she can't apparently from the title).",,,1,0
197836333,"시월드가 내게 집착한다 1 (My In-Laws are Obsessed with Me, Vol. 1)",Yunseol Han,"Han, Yunseol",Seungu,"=""""","=""9791167792938""",0,YOUNGCOM(영컴),Paperback,272,2023,,,2024/05/26,to-read,to-read (#307),to-read,,,,0,0
55537683,"화장 지워주는 남자 1 (The Makeup Remover, Vol. 1)",Lee Yeon,"Yeon, Lee",이연,"=""""","=""9791188163533""",0, 씨엔씨레볼루션 ,ebook,284,2019,,,2024/05/20,to-read,to-read (#306),to-read,,,,0,0
36441259,薬屋のひとりごと 1 [Kusuriya no Hitorigoto 1],Nekokurage,"Nekokurage, Nekokurage","ねこクラゲ, Natsu Hyuuga, 日向夏, Itsuki Nanao, 七緒一綺, Touco Shino, しのとうこ","=""4757554893""","=""9784757554894""",0,スクウェア・エニックス,Paperback,184,2017,2017,,2024/05/20,to-read,to-read (#305),to-read,,,,0,0
195391682,"Cursed Princess Club, Vol. 4",LambCat,"LambCat, LambCat",,"=""1998854183""","=""9781998854189""",0,WEBTOON Unscrolled,Paperback,320,2025,2025,,2024/04/12,to-read,to-read (#304),to-read,,,,0,0
78299277,"Love, Holly",Emily      Stone,"Stone, Emily",,"=""0593722116""","=""9780593722121""",0,Dell,Kindle Edition,368,2023,2023,,2024/04/01,to-read,to-read (#303),to-read,,,,0,0
112976344,The Good Part,Sophie Cousens,"Cousens, Sophie",,"=""0593539893""","=""9780593539897""",0,G.P. Putnam's Sons,Paperback,351,2023,2023,,2024/04/01,to-read,to-read (#302),to-read,,,,0,0
131120162,The Burnout,Sophie Kinsella,"Kinsella, Sophie",,"=""0593730399""","=""9780593730393""",0,The Dial Press,Hardcover,416,2023,2023,,2024/04/01,to-read,to-read (#301),to-read,,,,0,0
75665914,"This Spells Love (Dial Delights, #1)",Kate Robb,"Robb, Kate",,"=""0593596536""","=""9780593596531""",0,Dial Press Trade Paperback,Paperback,352,2023,2023,,2024/04/01,to-read,to-read (#300),to-read,,,,0,0
75665887,"You, Again",Kate Goldbeck,"Goldbeck, Kate",,"=""059344812X""","=""9780593448120""",0,Random House Publishing Group,Paperback,448,2023,2023,,2024/04/01,to-read,to-read (#299),to-read,,,,0,0
164444179,First Lie Wins,Ashley Elston,"Elston, Ashley",,"=""""","=""""",0,Pamela Dorman Books,Hardcover,340,2024,2024,,2024/04/01,to-read,to-read (#298),to-read,,,,0,0
78411,"The Bad Beginning (A Series of Unfortunate Events, #1)",Lemony Snicket,"Snicket, Lemony",Brett Helquist,"=""0439206472""","=""9780439206471""",0,"Scholastic, Inc.",Paperback,162,1999,1999,,2024/03/31,to-read,to-read (#297),to-read,,,,0,0
18693763,Everything I Never Told You,Celeste Ng,"Ng, Celeste",,"=""159420571X""","=""9781594205712""",0,Penguin Press,Hardcover,297,2014,2014,,2023/03/05,"book-physical, to-read","book-physical (#65), to-read (#296)",to-read,,,,1,0
17699853,"Chain of Gold (The Last Hours, #1)",Cassandra Clare,"Clare, Cassandra",,"=""1481431870""","=""9781481431873""",0,Margaret K. McElderry Books,Hardcover,582,2020,2020,,2023/06/11,"book-physical, to-read","book-physical (#64), to-read (#295)",to-read,,,,1,0
199244880,"Once You're Mine (Possessing Her, #1)",Morgan Bridges,"Bridges, Morgan",,"=""""","=""""",0,Building Bridges Publishing,Kindle Edition,308,2023,2023,,2024/03/29,to-read,to-read (#294),to-read,,,,0,0
94351553,Mon amie des ténèbres T05,Taku Kawamura,"Kawamura, Taku",Anne-Sophie Thévenon,"=""2373497344""","=""9782373497342""",5.0,Nobi Nobi,Paperback,146,2022,,2023/05/08,2023/05/08,manga,manga (#17),read,Volume 5 chapters 51-60 Complete!<br/><br/>The way this volume made me scream 👀.  Christmas shopping + surprise confession. It’s literally making my heart race from the genuineness and wholesomeness of the situation. <br/><br/>I do wish that the wholesomeness will stay at is honestly as they are still kids. But i do wish them a wonderful and lovely childhood together as things are the way the are at the moment.,,,1,0
48669816,Roundabout,Phong  Nguyen,"Nguyen, Phong",,"=""0913785415""","=""9780913785416""",0,Moon City Press,Paperback,270,2024,2024,,2024/03/12,to-read,to-read (#293),to-read,,,,0,0
35900387,Eleanor Oliphant Is Completely Fine,Gail Honeyman,"Honeyman, Gail",,"=""0008172145""","=""9780008172145""",0,HarperCollins GB,Paperback,390,2018,2017,,2024/03/10,to-read,to-read (#292),to-read,,,,0,0
123852546,"The Runway, tome 1 (The Runway, #1)",Hirachell,"Hirachell, Hirachell",Nokdu,"=""2492989291""","=""9782492989292""",0,Kworld,Mass Market Paperback,187,2023,,,2024/03/02,to-read,to-read (#291),to-read,,,,0,0
177705563,Marry My Husband - Tome 1 (#1),Sung Sojak,"Sojak, Sung",Studio Lico,"=""2749956110""","=""9782749956114""",0,SIKKU WEBTOON,Paperback,291,2023,,,2024/02/29,to-read,to-read (#290),to-read,,,,0,0
62926938,The Seven Year Slip,Ashley Poston,"Poston, Ashley",,"=""""","=""""",0,Berkley,Paperback,336,2023,2023,,2024/02/25,to-read,to-read (#289),to-read,,,,0,0
161558694,Cooking Light Power Bowls,Cooking Light,"Light, Cooking",,"=""1547862963""","=""9781547862962""",3.0,Cooking Light,Paperback,96,2023,,2024/02/18,2024/02/15,magazines-guides-diys,magazines-guides-diys (#1),read,Just some light reading,,,1,0
52778373,"재혼 황후 1 [Jaehon Hwanghu 1] (The Remarried Empress [Novel], #1)",Alphatart,"Alphatart, Alphatart",Chirun,"=""1164790285""","=""9791164790289""",5.0,해피북스투유,Paperback,500,2019,,2021/11/03,2023/01/02,light-novel-translations,light-novel-translations (#6),read,,,,1,0
202712983,"Babel, or The Necessity of Violence: An Arcane History of the Oxford Translators' Revolution",R.F. Kuang,"Kuang, R.F.",,"=""0008501831""","=""""",0,HarperVoyager,Kindle Edition,547,2023,2022,,2024/02/15,to-read,to-read (#288),to-read,,,,0,0
60683957,Check & Mate,Ali Hazelwood,"Hazelwood, Ali",,"=""0593619919""","=""9780593619919""",0,G.P. Putnam's Sons Books for Young Readers,Paperback,353,2023,2023,,2024/02/15,to-read,to-read (#287),to-read,,,,0,0
53035633,사랑받기 원하지 않는다 [Sarangbadgi Wonhaji Anhneunda] (I Don't Want to Be Loved),Starlight,"Starlight, Starlight","Ruck, 러기","=""""","=""9791162838129""",0,로즈엔,ebook,,2019,2019,,2024/02/10,to-read,to-read (#286),to-read,,,,0,0
25255796,"パーフェクトワールド 1 (Perfect World, #1)",Rie Aruga,"Aruga, Rie",有賀リエ,"=""4063409481""","=""9784063409482""",0,講談社,Paperback,168,2015,2015,,2022/08/28,"to-read, manga","to-read (#92), manga (#96)",to-read,,,,0,0
196321791,A Flame Under the Moon,Monica Amore,"Amore, Monica",,"=""""","=""9798988933403""",0,,Kindle Edition,488,2024,2024,,2024/01/28,to-read,to-read (#285),to-read,,,,0,0
36204075,"The Word is Murder (Hawthorne & Horowitz, #1)",Anthony Horowitz,"Horowitz, Anthony",,"=""0062676784""","=""9780062676788""",0,Harper,Hardcover,400,2018,2017,,2023/06/11,"book-physical, to-read","book-physical (#63), to-read (#284)",to-read,,,,0,0
60068626,The house of salt and sorrows,Erin A. Craig,"Craig, Erin A.",,"=""""","=""""",0,,Unknown Binding,,,2019,,2022/09/27,"book-physical, to-read","book-physical (#66), to-read (#283)",to-read,,,,0,0
59357120,Yellowface,R.F. Kuang,"Kuang, R.F.",,"=""""","=""""",0,The Borough Press,Hardcover,329,2023,2023,,2024/01/27,to-read,to-read (#282),to-read,,,,0,0
62926992,The Wishing Game,Meg Shaffer,"Shaffer, Meg",,"=""0593598830""","=""9780593598832""",0,Ballantine Books,Hardcover,278,2023,2023,,2024/01/24,to-read,to-read (#281),to-read,,,,0,0
11870085,The Fault in Our Stars,John  Green,"Green, John",,"=""""","=""""",5.0,Dutton Books,Hardcover,313,2012,2012,,2020/08/03,book-physical,book-physical (#61),read,,,,1,0
18135,Romeo and Juliet,William Shakespeare,"Shakespeare, William",,"=""0743477111""","=""9780743477116""",5.0,Washington Square Press,Mass Market Paperback,281,2002,1590,,2020/08/03,book-physical,book-physical (#59),read,,,,1,0
7260188,"Mockingjay (The Hunger Games, #3)",Suzanne Collins,"Collins, Suzanne",,"=""0439023513""","=""9780439023511""",4.0,Scholastic Press,Hardcover,390,2010,2010,,2020/08/03,book-physical,book-physical (#56),read,,,,1,0
4214,Life of Pi,Yann Martel,"Martel, Yann",,"=""0770430074""","=""9780770430078""",5.0,Seal Books,Paperback,460,2006,2001,,2020/08/03,book-physical,book-physical (#55),read,,,,1,0
